time_s,amplitude
0.6585162545151432,-0.015
0.6612948041122535,-0.03
0.6640733537093637,-0.035
0.666851903306474,-0.055
0.6696304529035844,-0.075
0.6724090025006947,-0.09
0.675187552097805,-0.1
0.6779661016949153,-0.105
0.6807446512920257,-0.12
0.6835232008891359,-0.125
0.6863017504862462,-0.145
0.6890803000833565,-0.155
0.6918588496804668,-0.185
0.6946373992775772,-0.195
0.6974159488746875,-0.205
0.7001944984717978,-0.195
0.702973048068908,-0.205
0.7057515976660184,-0.245
0.7085301472631287,-0.255
0.711308696860239,-0.26
0.7140872464573493,-0.27
0.7168657960544597,-0.26
0.71964434565157,-0.275
0.7224228952486802,-0.295
0.7252014448457905,-0.29
0.7279799944429008,-0.27
0.7307585440400112,-0.255
0.7335370936371215,-0.27
0.7363156432342318,-0.275
0.7390941928313421,-0.295
0.7418727424284524,-0.3
0.7446512920255627,-0.3
0.747429841622673,-0.285
0.7502083912197833,-0.275
0.7529869408168937,-0.285
0.755765490414004,-0.31
0.7585440400111143,-0.325
0.7613225896082245,-0.305
0.7641011392053348,-0.29
0.7668796888024452,-0.275
0.7696582383995555,-0.28
0.7724367879966658,-0.28
0.7752153375937761,-0.235
0.7779938871908865,-0.19
0.7807724367879967,-0.225
0.783550986385107,-0.25
0.7863295359822173,-0.265
0.7891080855793277,-0.26
0.791886635176438,-0.245
0.7946651847735483,-0.22
0.7974437343706586,-0.21
0.8002222839677688,-0.19
0.8030008335648792,-0.21
0.8057793831619895,-0.2
0.8085579327590998,-0.225
0.8113364823562101,-0.24
0.8141150319533205,-0.215
0.8168935815504308,-0.17
0.819672131147541,-0.14
0.8224506807446513,-0.175
0.8252292303417617,-0.205
0.828007779938872,-0.205
0.8307863295359823,-0.19
0.8335648791330926,-0.16
0.8363434287302028,-0.16
0.8391219783273132,-0.175
0.8419005279244235,-0.205
0.8446790775215338,-0.245
0.8474576271186441,-0.22
0.8502361767157545,-0.18
0.8530147263128648,-0.17
0.855793275909975,-0.215
0.8585718255070853,-0.25
0.8613503751041957,-0.245
0.864128924701306,-0.23
0.8669074742984163,-0.21
0.8696860238955266,-0.205
0.872464573492637,-0.215
0.8752431230897472,-0.22
0.8780216726868575,-0.215
0.8808002222839678,-0.22
0.8835787718810781,-0.22
0.8863573214781885,-0.23
0.8891358710752988,-0.27
0.8919144206724091,-0.26
0.8946929702695193,-0.26
0.8974715198666297,-0.265
0.90025006946374,-0.245
0.9030286190608503,-0.235
0.9058071686579606,-0.22
0.908585718255071,-0.245
0.9113642678521813,-0.265
0.9141428174492915,-0.26
0.9169213670464018,-0.25
0.9196999166435121,-0.28
0.9224784662406225,-0.305
0.9252570158377328,-0.295
0.9280355654348431,-0.26
0.9308141150319534,-0.245
0.9335926646290637,-0.235
0.936371214226174,-0.225
0.9391497638232843,-0.23
0.9419283134203946,-0.23
0.944706863017505,-0.235
0.9474854126146153,-0.215
0.9502639622117256,-0.205
0.9530425118088358,-0.185
0.9558210614059461,-0.175
0.9585996110030565,-0.19
0.9613781606001668,-0.175
0.9641567101972771,-0.105
0.9669352597943874,-0.06
0.9697138093914978,-0.045
0.972492358988608,-0.035
0.9752709085857183,0.02
0.9780494581828286,0.085
0.980828007779939,0.1
0.9836065573770493,0.075
0.9863851069741596,0.045
0.9891636565712699,0.015
0.9919422061683801,-0.005
0.9947207557654905,0.035
0.9974993053626008,0.045
1.000277854959711,0.025
1.0030564045568213,-0.025
1.0058349541539318,-0.11
1.008613503751042,-0.205
1.0113920533481524,-0.235
1.0141706029452626,-0.2
1.016949152542373,-0.2
1.0197277021394833,-0.235
1.0225062517365935,-0.255
1.025284801333704,-0.29
1.0280633509308141,-0.305
1.0308419005279246,-0.285
1.0336204501250348,-0.265
1.0363989997221452,-0.315
1.0391775493192554,-0.37
1.0419560989163656,-0.385
1.044734648513476,-0.355
1.0475131981105863,-0.34
1.0502917477076967,-0.305
1.053070297304807,-0.275
1.0558488469019174,-0.255
1.0586273964990276,-0.27
1.0614059460961378,-0.305
1.0641844956932482,-0.355
1.0669630452903585,-0.44
1.069741594887469,-0.47
1.072520144484579,-0.485
1.0752986940816895,-0.44
1.0780772436787998,-0.3
1.08085579327591,-0.055
1.0836343428730204,0.365
1.0864128924701306,0.89
1.089191442067241,1.385
1.0919699916643513,1.725
1.0947485412614617,1.92
1.097527090858572,1.985
1.1003056404556821,1.96
1.1030841900527926,1.85
1.1058627396499028,1.585
1.1086412892470132,1.095
1.1114198388441234,0.455
1.1141983884412339,-0.185
1.116976938038344,-0.81
1.1197554876354543,-0.775
1.1225340372325647,-0.585
1.125312586829675,-0.5
1.1280911364267854,-0.51
1.1308696860238956,-0.525
1.133648235621006,-0.51
1.1364267852181162,-0.485
1.1392053348152265,-0.46
1.141983884412337,-0.44
1.144762434009447,-0.425
1.1475409836065575,-0.42
1.1503195332036678,-0.44
1.1530980828007782,-0.44
1.1558766323978884,-0.47
1.1586551819949986,-0.485
1.161433731592109,-0.48
1.1642122811892193,-0.465
1.1669908307863297,-0.45
1.16976938038344,-0.45
1.1725479299805504,-0.46
1.1753264795776606,-0.485
1.1781050291747708,-0.485
1.1808835787718812,-0.485
1.1836621283689914,-0.46
1.1864406779661019,-0.435
1.189219227563212,-0.445
1.1919977771603223,-0.465
1.1947763267574327,-0.445
1.197554876354543,-0.425
1.2003334259516534,-0.43
1.2031119755487636,-0.48
1.205890525145874,-0.485
1.2086690747429842,-0.47
1.2114476243400945,-0.45
1.214226173937205,-0.435
1.217004723534315,-0.45
1.2197832731314255,-0.43
1.2225618227285358,-0.425
1.2253403723256462,-0.46
1.2281189219227564,-0.505
1.2308974715198666,-0.47
1.233676021116977,-0.42
1.2364545707140873,-0.41
1.2392331203111977,-0.38
1.242011669908308,-0.39
1.2447902195054183,-0.4
1.2475687691025286,-0.38
1.2503473186996388,-0.375
1.2531258682967492,-0.36
1.2559044178938594,-0.365
1.2586829674909699,-0.39
1.26146151708808,-0.41
1.2642400666851905,-0.4
1.2670186162823007,-0.32
1.269797165879411,-0.295
1.2725757154765214,-0.305
1.2753542650736316,-0.32
1.278132814670742,-0.3
1.2809113642678522,-0.26
1.2836899138649627,-0.23
1.2864684634620729,-0.235
1.289247013059183,-0.26
1.2920255626562935,-0.255
1.2948041122534037,-0.23
1.2975826618505142,-0.185
1.3003612114476244,-0.15
1.3031397610447348,-0.14
1.305918310641845,-0.15
1.3086968602389553,-0.14
1.3114754098360657,-0.065
1.314253959433176,-0.005
1.3170325090302863,-0.01
1.3198110586273966,-0.02
1.322589608224507,-0.015
1.3253681578216172,0.045
1.3281467074187274,0.105
1.3309252570158379,0.18
1.333703806612948,0.235
1.3364823562100585,0.215
1.3392609058071687,0.205
1.3420394554042792,0.215
1.3448180050013894,0.23
1.3475965545984996,0.235
1.35037510419561,0.22
1.3531536537927202,0.245
1.3559322033898307,0.29
1.3587107529869409,0.31
1.3614893025840513,0.325
1.3642678521811615,0.325
1.3670464017782717,0.325
1.3698249513753822,0.28
1.3726035009724924,0.23
1.3753820505696028,0.165
1.378160600166713,0.15
1.3809391497638235,0.195
1.3837176993609337,0.25
1.386496248958044,0.18
1.3892747985551543,0.045
1.3920533481522646,0.01
1.394831897749375,0.11
1.3976104473464852,0.15
1.4003889969435956,0.025
1.4031675465407059,-0.14
1.405946096137816,-0.19
1.4087246457349265,-0.115
1.4115031953320367,-0.065
1.4142817449291472,-0.1
1.4170602945262574,-0.1
1.4198388441233678,-0.175
1.422617393720478,-0.295
1.4253959433175882,-0.42
1.4281744929146987,-0.47
1.4309530425118089,-0.35
1.4337315921089193,-0.185
1.4365101417060295,-0.15
1.43928869130314,-0.22
1.4420672409002502,-0.27
1.4448457904973604,-0.295
1.4476243400944708,-0.335
1.450402889691581,-0.37
1.4531814392886915,-0.425
1.4559599888858017,-0.46
1.4587385384829121,-0.415
1.4615170880800223,-0.33
1.4642956376771326,-0.33
1.467074187274243,-0.38
1.4698527368713532,-0.44
1.4726312864684636,-0.5
1.4754098360655739,-0.465
1.4781883856626843,-0.375
1.4809669352597945,-0.37
1.4837454848569047,-0.405
1.4865240344540152,-0.475
1.4893025840511254,-0.47
1.4920811336482358,-0.44
1.494859683245346,-0.415
1.4976382328424565,-0.455
1.5004167824395667,-0.485
1.5031953320366769,-0.505
1.5059738816337873,-0.485
1.5087524312308975,-0.445
1.511530980828008,-0.42
1.5143095304251182,-0.45
1.5170880800222286,-0.48
1.5198666296193388,-0.475
1.522645179216449,-0.425
1.5254237288135595,-0.39
1.5282022784106697,-0.33
1.5309808280077801,-0.31
1.5337593776048903,-0.37
1.5365379272020008,-0.41
1.539316476799111,-0.455
1.5420950263962212,-0.435
1.5448735759933316,-0.345
1.5476521255904419,-0.255
1.5504306751875523,-0.255
1.5532092247846625,-0.295
1.555987774381773,-0.31
1.5587663239788832,-0.32
1.5615448735759934,-0.34
1.5643234231731038,-0.34
1.567101972770214,-0.27
1.5698805223673244,-0.185
1.5726590719644347,-0.175
1.575437621561545,-0.245
1.5782161711586553,-0.32
1.5809947207557655,-0.36
1.583773270352876,-0.36
1.5865518199499862,-0.32
1.5893303695470966,-0.215
1.5921089191442068,-0.17
1.5948874687413173,-0.195
1.5976660183384275,-0.27
1.6004445679355377,-0.31
1.6032231175326481,-0.345
1.6060016671297583,-0.37
1.6087802167268688,-0.325
1.611558766323979,-0.235
1.6143373159210894,-0.215
1.6171158655181996,-0.225
1.6198944151153098,-0.205
1.6226729647124203,-0.165
1.6254515143095305,-0.195
1.628230063906641,-0.275
1.6310086135037511,-0.34
1.6337871631008616,-0.37
1.6365657126979718,-0.28
1.639344262295082,-0.14
1.6421228118921924,-0.075
1.6449013614893027,-0.205
1.647679911086413,-0.395
1.6504584606835233,-0.525
1.6532370102806337,-0.505
1.656015559877744,-0.31
1.6587941094748542,-0.16
1.6615726590719646,-0.205
1.6643512086690748,-0.275
1.6671297582661853,-0.39
1.6699083078632955,-0.395
1.6726868574604057,-0.225
1.6754654070575161,-0.115
1.6782439566546263,-0.13
1.6810225062517368,-0.22
1.683801055848847,-0.365
1.6865796054459574,-0.5
1.6893581550430676,-0.5
1.6921367046401778,-0.335
1.6949152542372883,-0.195
1.6976938038343985,-0.21
1.700472353431509,-0.185
1.7032509030286191,-0.105
1.7060294526257296,0.025
1.7088080022228398,0.055
1.71158655181995,0.075
1.7143651014170604,0.1
1.7171436510141707,0.08
1.719922200611281,0.055
1.7227007502083913,0.005
1.7254792998055017,-0.025
1.728257849402612,-0.04
1.7310363989997222,-0.03
1.7338149485968326,-0.045
1.7365934981939428,-0.125
1.7393720477910533,-0.235
1.7421505973881635,-0.275
1.744929146985274,-0.24
1.7477076965823841,-0.285
1.7504862461794943,-0.34
1.7532647957766048,-0.295
1.756043345373715,-0.26
1.7588218949708254,-0.275
1.7616004445679356,-0.32
1.764378994165046,-0.31
1.7671575437621563,-0.26
1.7699360933592665,-0.25
1.772714642956377,-0.28
1.7754931925534871,-0.29
1.7782717421505976,-0.285
1.7810502917477078,-0.29
1.7838288413448182,-0.33
1.7866073909419284,-0.385
1.7893859405390387,-0.415
1.792164490136149,-0.38
1.7949430397332593,-0.315
1.7977215893303697,-0.36
1.80050013892748,-0.465
1.8032786885245904,-0.52
1.8060572381217006,-0.46
1.8088357877188108,-0.345
1.8116143373159213,-0.13
1.8143928869130315,0.175
1.817171436510142,0.58
1.8199499861072521,1.025
1.8227285357043626,1.445
1.8255070853014728,1.67
1.828285634898583,1.795
1.8310641844956934,1.87
1.8338427340928036,1.875
1.836621283689914,1.79
1.8393998332870243,1.56
1.8421783828841347,1.075
1.844956932481245,0.455
1.8477354820783551,-0.185
1.8505140316754656,-0.715
1.8532925812725758,-0.895
1.8560711308696862,-0.825
1.8588496804667964,-0.655
1.8616282300639069,-0.545
1.864406779661017,-0.56
1.8671853292581273,-0.605
1.8699638788552377,-0.605
1.872742428452348,-0.55
1.8755209780494584,-0.475
1.8782995276465686,-0.445
1.881078077243679,-0.485
1.8838566268407893,-0.58
1.8866351764378995,-0.64
1.88941372603501,-0.57
1.8921922756321201,-0.365
1.8949708252292305,-0.22
1.8977493748263408,-0.235
1.9005279244234512,-0.345
1.9033064740205614,-0.485
1.9060850236176716,-0.62
1.908863573214782,-0.69
1.9116421228118923,-0.585
1.9144206724090027,-0.345
1.917199222006113,-0.195
1.9199777716032234,-0.195
1.9227563212003336,-0.185
1.9255348707974438,-0.27
1.9283134203945542,-0.425
1.9310919699916644,-0.515
1.9338705195887749,-0.505
1.936649069185885,-0.48
1.9394276187829955,-0.465
1.9422061683801057,-0.5
1.944984717977216,-0.47
1.9477632675743264,-0.45
1.9505418171714366,-0.395
1.953320366768547,-0.335
1.9560989163656572,-0.4
1.9588774659627677,-0.555
1.961656015559878,-0.615
1.964434565156988,-0.485
1.9672131147540985,-0.325
1.9699916643512088,-0.29
1.9727702139483192,-0.315
1.9755487635454294,-0.31
1.9783273131425398,-0.28
1.98110586273965,-0.305
1.9838844123367603,-0.435
1.9866629619338707,-0.57
1.989441511530981,-0.605
1.9922200611280914,-0.585
1.9949986107252016,-0.555
1.997777160322312,-0.515
2.000555709919422,-0.43
2.0033342595165324,-0.34
2.0061128091136426,-0.335
2.0088913587107533,-0.41
2.0116699083078635,-0.37
2.0144484579049737,-0.155
2.017227007502084,-0.005
2.020005557099194,-0.01
2.022784106696305,-0.095
2.025562656293415,-0.245
2.0283412058905252,-0.3
2.0311197554876355,-0.215
2.033898305084746,-0.125
2.0366768546818563,-0.125
2.0394554042789665,-0.235
2.0422339538760768,-0.24
2.045012503473187,-0.14
2.0477910530702976,-0.02
2.050569602667408,0.03
2.053348152264518,0.07
2.0561267018616283,0.05
2.0589052514587385,0.025
2.061683801055849,0.03
2.0644623506529594,0.06
2.0672409002500696,0.05
2.07001944984718,0.03
2.0727979994442904,0.04
2.0755765490414007,0.13
2.078355098638511,0.295
2.081133648235621,0.43
2.0839121978327313,0.425
2.086690747429842,0.37
2.089469297026952,0.33
2.0922478466240624,0.33
2.0950263962211726,0.32
2.097804945818283,0.35
2.1005834954153935,0.365
2.1033620450125037,0.35
2.106140594609614,0.405
2.108919144206724,0.445
2.1116976938038348,0.395
2.114476243400945,0.345
2.117254792998055,0.315
2.1200333425951654,0.335
2.1228118921922756,0.295
2.1255904417893863,0.225
2.1283689913864965,0.155
2.1311475409836067,0.11
2.133926090580717,0.135
2.136704640177827,0.175
2.139483189774938,0.23
2.142261739372048,0.18
2.145040288969158,0.07
2.1478188385662684,0.0
2.150597388163379,-0.005
2.1533759377604893,-0.015
2.1561544873575995,-0.04
2.1589330369547097,-0.065
2.16171158655182,-0.115
2.1644901361489306,-0.14
2.167268685746041,-0.18
2.170047235343151,-0.295
2.1728257849402612,-0.395
2.1756043345373715,-0.385
2.178382884134482,-0.29
2.1811614337315923,-0.26
2.1839399833287025,-0.25
2.1867185329258128,-0.24
2.1894970825229234,-0.255
2.1922756321200336,-0.28
2.195054181717144,-0.31
2.197832731314254,-0.325
2.2006112809113643,-0.34
2.203389830508475,-0.31
2.206168380105585,-0.255
2.2089469297026953,-0.32
2.2117254792998056,-0.425
2.2145040288969158,-0.475
2.2172825784940264,-0.405
2.2200611280911366,-0.315
2.222839677688247,-0.3
2.225618227285357,-0.405
2.2283967768824677,-0.545
2.231175326479578,-0.605
2.233953876076688,-0.55
2.2367324256737984,-0.5
2.2395109752709086,-0.485
2.2422895248680192,-0.445
2.2450680744651295,-0.365
2.2478466240622397,-0.36
2.25062517365935,-0.365
2.25340372325646,-0.36
2.2561822728535708,-0.36
2.258960822450681,-0.415
2.261739372047791,-0.46
2.2645179216449014,-0.47
2.267296471242012,-0.485
2.2700750208391223,-0.525
2.2728535704362325,-0.535
2.2756321200333427,-0.505
2.278410669630453,-0.48
2.2811892192275636,-0.455
2.283967768824674,-0.445
2.286746318421784,-0.43
2.289524868018894,-0.505
2.2923034176160044,-0.59
2.295081967213115,-0.58
2.2978605168102253,-0.505
2.3006390664073355,-0.475
2.3034176160044457,-0.515
2.3061961656015564,-0.52
2.3089747151986666,-0.5
2.311753264795777,-0.45
2.314531814392887,-0.365
2.3173103639899972,-0.285
2.320088913587108,-0.29
2.322867463184218,-0.36
2.3256460127813283,-0.46
2.3284245623784385,-0.515
2.3312031119755487,-0.485
2.3339816615726594,-0.44
2.3367602111697696,-0.415
2.33953876076688,-0.39
2.34231731036399,-0.365
2.3450958599611007,-0.345
2.347874409558211,-0.325
2.350652959155321,-0.365
2.3534315087524313,-0.44
2.3562100583495416,-0.505
2.358988607946652,-0.52
2.3617671575437624,-0.49
2.3645457071408726,-0.44
2.367324256737983,-0.425
2.370102806335093,-0.445
2.3728813559322037,-0.455
2.375659905529314,-0.45
2.378438455126424,-0.44
2.3812170047235344,-0.44
2.3839955543206446,-0.415
2.3867741039177552,-0.405
2.3895526535148655,-0.405
2.3923312031119757,-0.425
2.395109752709086,-0.415
2.3978883023061965,-0.34
2.4006668519033068,-0.29
2.403445401500417,-0.385
2.406223951097527,-0.495
2.4090025006946374,-0.525
2.411781050291748,-0.49
2.4145595998888583,-0.44
2.4173381494859685,-0.415
2.4201166990830787,-0.485
2.422895248680189,-0.555
2.4256737982772996,-0.555
2.42845234787441,-0.49
2.43123089747152,-0.4
2.43400944706863,-0.37
2.436787996665741,-0.47
2.439566546262851,-0.6
2.4423450958599613,-0.645
2.4451236454570715,-0.55
2.4479021950541817,-0.455
2.4506807446512924,-0.465
2.4534592942484026,-0.52
2.456237843845513,-0.51
2.459016393442623,-0.49
2.4617949430397332,-0.48
2.464573492636844,-0.45
2.467352042233954,-0.415
2.4701305918310643,-0.37
2.4729091414281745,-0.345
2.475687691025285,-0.355
2.4784662406223954,-0.375
2.4812447902195056,-0.395
2.484023339816616,-0.395
2.486801889413726,-0.395
2.4895804390108367,-0.355
2.492358988607947,-0.36
2.495137538205057,-0.35
2.4979160878021673,-0.28
2.5006946373992776,-0.155
2.503473186996388,-0.08
2.5062517365934984,-0.105
2.5090302861906086,-0.17
2.511808835787719,-0.19
2.5145873853848295,-0.16
2.5173659349819397,-0.09
2.52014448457905,-0.035
2.52292303417616,-0.065
2.5257015837732704,-0.18
2.528480133370381,-0.285
2.5312586829674912,-0.33
2.5340372325646014,-0.34
2.5368157821617117,-0.35
2.539594331758822,-0.39
2.5423728813559325,-0.485
2.5451514309530427,-0.54
2.547929980550153,-0.44
2.550708530147263,-0.4
2.553487079744374,-0.48
2.556265629341484,-0.585
2.5590441789385943,-0.58
2.5618227285357045,-0.52
2.5646012781328147,-0.45
2.5673798277299253,-0.38
2.5701583773270356,-0.385
2.5729369269241458,-0.455
2.575715476521256,-0.495
2.578494026118366,-0.485
2.581272575715477,-0.495
2.584051125312587,-0.555
2.5868296749096973,-0.63
2.5896082245068075,-0.7
2.592386774103918,-0.695
2.5951653237010284,-0.635
2.5979438732981386,-0.575
2.600722422895249,-0.595
2.603500972492359,-0.645
2.6062795220894697,-0.63
2.60905807168658,-0.48
2.61183662128369,-0.165
2.6146151708808003,0.295
2.6173937204779105,0.8
2.620172270075021,1.25
2.6229508196721314,1.55
2.6257293692692416,1.725
2.628507918866352,1.85
2.6312864684634625,1.915
2.6340650180605727,1.885
2.636843567657683,1.775
2.639622117254793,1.47
2.6424006668519033,0.95
2.645179216449014,0.31
2.647957766046124,-0.33
2.6507363156432344,-0.93
2.6535148652403446,-0.895
2.656293414837455,-0.72
2.6590719644345655,-0.62
2.6618505140316757,-0.655
2.664629063628786,-0.705
2.667407613225896,-0.69
2.670186162823007,-0.64
2.672964712420117,-0.615
2.6757432620172272,-0.62
2.6785218116143374,-0.58
2.6813003612114477,-0.575
2.6840789108085583,-0.61
2.6868574604056685,-0.66
2.6896360100027787,-0.7
2.692414559599889,-0.69
2.695193109196999,-0.67
2.69797165879411,-0.64
2.70075020839122,-0.625
2.7035287579883303,-0.625
2.7063073075854405,-0.605
2.709085857182551,-0.61
2.7118644067796613,-0.615
2.7146429563767716,-0.645
2.7174215059738818,-0.675
2.720200055570992,-0.65
2.7229786051681026,-0.645
2.725757154765213,-0.65
2.728535704362323,-0.64
2.7313142539594333,-0.635
2.7340928035565435,-0.625
2.736871353153654,-0.605
2.7396499027507644,-0.585
2.7424284523478746,-0.575
2.745207001944985,-0.55
2.7479855515420955,-0.53
2.7507641011392057,-0.52
2.753542650736316,-0.54
2.756321200333426,-0.58
2.7590997499305363,-0.61
2.761878299527647,-0.575
2.764656849124757,-0.54
2.7674353987218674,-0.515
2.7702139483189776,-0.565
2.772992497916088,-0.625
2.7757710475131985,-0.65
2.7785495971103087,-0.61
2.781328146707419,-0.56
2.784106696304529,-0.545
2.7868852459016398,-0.525
2.78966379549875,-0.53
2.79244234509586,-0.53
2.7952208946929704,-0.53
2.7979994442900806,-0.505
2.8007779938871913,-0.475
2.8035565434843015,-0.45
2.8063350930814117,-0.44
2.809113642678522,-0.42
2.811892192275632,-0.385
2.814670741872743,-0.37
2.817449291469853,-0.385
2.8202278410669632,-0.42
2.8230063906640734,-0.43
2.825784940261184,-0.41
2.8285634898582943,-0.39
2.8313420394554045,-0.37
2.8341205890525147,-0.345
2.836899138649625,-0.32
2.8396776882467356,-0.315
2.842456237843846,-0.33
2.845234787440956,-0.305
2.8480133370380663,-0.27
2.8507918866351765,-0.2
2.853570436232287,-0.185
2.8563489858293973,-0.17
2.8591275354265075,-0.16
